,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT,^DJI
2023-04-21,0.001878532706808711,0.0024194145078979545,-0.007011967150520215,-0.01947737813065953,0.003022229560920353,0.01434599660380309,-0.020650185842614244,0.007654688849491276,0.013954604992398423,0.0011047440496914085,0.009477012101293703,0.006731794617236497,0.005332696285958782,0.0035698750090293885,-0.002624703913626125,-0.02112207227063234,0.006085115240060057,0.001351918547600084,-0.0015612572213677955,0.0039033521794482606,0.0055514405204548645,0.004940662052247857,-0.01396276610062619,0.012427249422893194,0.001794057680842398,-0.0020612459689219875,0.010582373872027873,-0.005511692338705632,-0.005894919517972275,0.006788388115943844,0.0019650855322888017
2023-04-24,-0.009435733942996238,0.0017181753661525967,-0.03427172037496595,-0.027834870548172574,-0.017398074338932257,-0.021483209660565716,-0.02180384542185476,-0.0063303399812111305,-0.014520679230546896,-0.016753598722979546,-0.05217558500719077,-0.013024650638688406,-0.017603921985278603,-0.004167002904940098,0.003907468537423409,-0.026298001854209163,0.009164328228085328,-0.02174368410051264,-0.0015636985570319784,-0.005764039955864719,-0.0065678099292308945,0.005088832314007474,-0.022536115899338238,-0.019120217929823657,0.0002557923491235403,-0.010104344453638614,0.00609495236840929,-0.01361926524826107,0.005390835579514919,-0.0077900510074173646,-0.010171697703740157
2023-04-25,-6.107244334552231e-05,-0.02478862371446444,0.023496184744855597,-0.002562020294227807,0.004154489973529074,-0.011160418012092554,0.004458050104303446,-0.011679752199124205,-0.01781181992513159,-0.014284202556339998,0.0015239027968809715,-0.0086014858199428,-0.02787423993761773,-0.025821622217561124,-0.00031770701021471837,0.005886377294691991,-0.015498305362329656,-0.0177235796635814,-0.004698565918326292,-0.00600320504929075,-0.01389285183575939,-0.0266026101301029,0.07243493963857439,-0.006578001299557434,-0.011573632405255996,-0.004004107905078325,-0.018234751614890632,-0.00627197655075451,-0.010187818923438452,-0.004354388250352392,-0.006828254595933836
2023-04-26,0.0283952685075326,0.006448812943541604,0.046103983455159314,0.0175313240473578,0.014825368294997254,-0.008603525156121394,0.023078510621511006,0.00042963536741580377,0.0058441465810230575,0.03436493774110705,0.017497069199029713,0.014975137473988376,0.020342394105243855,0.04038760557082699,0.008899448092505091,0.02788300239812047,0.002336771740314214,0.013458485088146288,0.0020457146962924444,0.017117783762541583,0.023416320088742282,0.015251694840062946,0.032027534464956764,0.015019451642106718,0.01222659236309509,0.020610352293446654,0.015570997644545725,0.0037694390982681014,0.050650182068892935,0.0031144275935206522,0.01574353167796616
2023-04-27,0.00754113630693376,-0.0024963232715011774,-0.039792412663683385,0.01823918569911709,0.0035915624018507675,0.020855655076916335,0.012401698890206925,0.01481961597456638,0.009763447119809365,0.025718020545554943,0.016822482038550524,0.005386307476280328,0.022488287749811153,0.006193029598003719,-0.004410441830751455,0.040187559952407303,0.0042944375040465665,0.008682924135511305,0.007380618039602771,0.0034946720148931743,0.008449568199846214,0.0026918884247300046,0.007971752708618496,0.008114588750011364,-0.0005750914735310753,0.004937621212283805,0.0033028906674699154,0.016243841893970545,0.0010313183950190208,-0.0027083798478193533,0.008041113704410296
2023-04-28,-0.0005304170251299034,-0.003503796058662023,-0.032242712137328766,-0.012519920118770234,-0.014072945542548898,-0.006992665998764025,-0.0029238068009220797,0.0019047619047618536,-0.007948646937135373,-0.0028293129305381193,-0.00533094953153368,-0.008356555919376119,-0.009449647051956167,0.0032025025542041785,-0.0025315163843138144,-0.02446886165885387,-0.0006108677386796879,0.021412026737096745,0.0023382964632492342,0.006187573741355923,-0.003483343684235085,0.007534361971669901,-0.005532960236867668,0.00946959560177607,0.0012149794768996358,0.0034227336541627906,0.007336130880680747,-0.0009453232961400548,-0.003090559906678725,0.004106749492280182,-0.0013625643520676078
2023-05-01,-0.006191452542735121,-0.012264582185699813,0.015482549283793778,-0.03809947466326025,-0.003041129798581288,-0.009757537578044206,-0.0199707155909159,-0.02070123641724486,-0.043052090814055255,-0.015751853711005404,-0.006098726678038124,-0.02114097753518085,-0.011488162730556417,-0.011073461871566659,-0.007375636448039624,-0.017491664237969218,0.008740901923871336,-0.016147304157980713,-0.004510188971983742,0.0016467030703781749,-0.027113909227165722,0.013323063056762896,-0.00049088306792755,-0.005159462279827998,-0.0008942139175398545,-0.006767195449816632,-0.004660067857709782,-0.02378389089697619,-0.02686646557455752,-0.0027046278609145213,-0.01078266216294499
2023-05-02,-0.006467310342517574,-0.02822401123321916,0.00019303553981586674,-0.006786322966131131,-0.011414550180658067,0.0022775869252620318,-0.006345351611994232,-0.00862817380462022,-0.020057327928340474,0.0025844918770123737,-0.01450352381745823,-0.014158479207929786,-0.004077752482925967,-0.0015130677249459712,-0.013662563094769986,0.02955986875677863,-0.013088613539993688,-0.021163285719041802,-0.005624013765163305,-0.009561412297482974,-0.0014565115208142743,0.0027992927136810675,-0.0033069026265520884,-0.0040861038256503335,-0.0012785065866149914,-0.0076441212867705,-0.008005865750978391,-0.004405690173866383,0.008229500197462158,-0.0037041423172167187,-0.008024246107031674
2023-05-03,-0.009913484548639717,0.011251201074071515,0.0033767339022539034,-0.022337650230504158,-0.019310156599090522,-0.024392534800315002,-0.0011941532656927212,-0.005657102396515956,-0.003889481812117901,-0.03380927203561179,0.006792489370064159,-0.022485960523936033,-0.02501018134008881,-0.008789658639245412,-0.007128350269658967,0.0234234976656702,-0.00454343846426386,-0.013678342900496743,0.001099698538381766,-0.000203268382232058,-0.009627513999025505,-0.007189965077842864,0.003317874514498609,-0.024222844482249206,-0.004608595352807221,-5.5808774932941674e-05,-0.0044132274626427215,-0.0016815108595222839,-0.016587772583296467,0.002798976951184029,-0.008574189170152846
2023-05-04,0.046926932854654435,0.020009451356122643,0.015961573674128537,0.025804652169370668,0.006546527613064734,0.022388034434138726,0.027081807155505233,0.012035001226798236,0.02554076247139725,0.031503346077865535,0.019677772592037845,0.017929321091034955,0.013543249145331338,0.011211955136598117,0.008811286846619248,-0.008002582154341686,0.003392307032646702,0.0195347931028238,0.004708028358377581,0.004878692931081119,0.01482717361659458,0.0026411350048789473,0.01715730892978562,0.02361118554385655,0.003343862604263226,0.01763977874460343,0.014365501986815854,0.027393530688255563,0.012851449504998058,0.008639542122947041,0.016500994434304417
2023-05-05,-0.00040328108001908003,-0.00807509900082981,0.0016089169321718,0.0025549880161999106,-0.0054452044519290865,-0.0013947946241588127,0.0015688545753231864,0.0019460302846481259,-0.003932500294339891,0.02437324277366537,-0.004778529621783156,-0.0015594915358666528,-0.005835106562491088,-0.007408531894823378,-0.002021801887432617,-0.007098976389223521,-0.0022744207284856044,0.0024132976332464917,-0.00156198889809811,0.0003033261399902898,-0.009772503661764631,0.005948396917421217,-0.00643816271635933,0.0022909918221103442,-0.004678581817779581,0.0014812278413680602,-0.0033584329720276473,0.0019414567939111116,0.0,0.006259441710720903,-0.0016537053335129448
2023-05-08,-0.009971153283349854,-0.0008097746781454696,0.00746481056277859,0.002221640373627487,0.023420919115033634,-0.0060524079178172485,0.016574055016060907,0.002805229873260817,-0.0028824263605090605,-0.007672100048763619,-0.008864361805835386,-0.005329104427170717,0.009203500962195577,0.000913910632228232,-0.004682175670024602,-0.021774517239557478,-0.007762868312543469,-0.004815088906970355,-0.008291603226805222,-0.00010097287363752816,-0.015048028073518238,-0.008025040685353257,-0.005345754991446405,-0.014029042579374873,-0.010238193646781024,0.006463183451256738,-0.0045471621581497645,0.0044353550870002145,-0.0068728309865836446,0.0017025121502518559,-0.0016919996026205641
2023-05-09,0.010420857576046272,-0.0013650036057650805,0.03348339526223332,-0.030642946079830313,-0.0051516173953214395,-0.001498887602723431,0.018242419952652522,0.005164734424966566,-0.012757747505115158,-0.010178112473716139,-0.004099075338110603,-0.006835569817908116,-0.005334132279839476,0.0010653214638971509,0.007014898306594075,-0.0043189560531680105,0.0037255154152135983,0.0005130289840826752,0.0017353011547003305,-0.0003034751640553779,0.000992105086110806,0.004002363385466889,0.01729625065833096,-0.01270982332840509,0.0020816873624844856,-0.003210881923819575,-0.0006321233549895222,-0.008531300058392977,0.001596997413010115,-0.002810770889169145,-0.000908189100264245
2023-05-10,0.0010947462872890057,-0.0077741580639701935,0.01805969525073481,-0.004640697365015489,0.004979087921897829,-0.0147300356684541,-0.0067366591445289226,-0.007279056735413958,-0.0055379872482447245,-0.08730479708796068,-0.02076710011565497,-0.005673388104703192,-0.0046361013263392925,-0.011869056924757482,-0.009178724129914051,-0.03703698466991223,-0.0040828756723833015,-0.0031505323968452625,0.005669306879874103,-0.006001793624960672,-0.0011892487394246087,-0.00296851566438483,-0.007044209304696847,-0.010444484003168109,0.0023373109244375634,-0.0019110534527807532,-0.0026731265855761688,0.0008231534123495088,-0.0007973327077558379,0.0037364465762976806,-0.006615198939424638
2023-05-11,-0.005417597418002185,0.0028413201427781587,-0.01711533396079623,-0.0004055245555488751,-0.005648035128478779,-0.0023329611811863105,-0.00815846317405422,0.0073324299087280664,0.002560321927168596,-0.003466514913700758,-0.0005731720296044962,-0.0038040684380898915,0.009663086181021185,-0.0018558800359145255,0.016046185288491,0.0031185219890306204,-0.0013045336182406775,-0.014332886822033375,0.003914817477205901,0.004579415706358558,-0.005060593317531947,-0.003487982330579009,-0.0036760726277098588,-0.016445764462352352,0.01016901935858261,-0.003938296102905969,0.005053649574827013,0.0016016995143408597,-0.000265775143717506,-0.00032648404258250885,-0.0002669094964545815
2023-05-12,-0.0028972768101299673,0.002489800174138468,0.008525256609829501,0.013993092963687337,0.010313937995487743,0.008351656829842291,0.007531854707013563,0.0083492777866363,0.003703138150348506,0.009457532755678955,-0.000955860202677461,0.008043850429886312,-0.006644386772831079,0.0035636638047933378,0.0042332475412434345,0.0293608707749633,-0.007650093827442639,0.008426504401142676,-0.0026517269104415764,-0.0008104422816727075,0.0021940699144142872,-0.006573279618684591,0.0015858533713499767,-0.003161171699288201,0.0003206397161141794,0.003953867604283179,-0.008896046542891223,0.00618036689232726,-0.02181437504834416,-0.007774248318175192,0.0014408280438651389
2023-05-15,0.0,-0.02419381744696325,0.01978421437062372,-0.01059998367145154,-0.009370267373079555,-0.019357383927188776,0.006049270475443791,-0.0038216561564772267,-0.02347322400902585,-0.020245458899898372,-0.022962132130038282,-0.003912266617113747,-0.021522339347891495,-0.013895222149302056,0.0008105708759509334,-0.019463070026680795,-0.0013162089475790006,-0.006729184966681068,-0.011260526250500447,-0.0059142461724819295,-0.024679128780687898,-0.002492075323059173,0.00736768750577288,-0.027956248241746917,-0.0017305605957841363,-0.0071110825945792655,-0.014665402657296656,-0.010051183518321682,-0.019581355575109316,-0.013826718521303571,-0.010089206795356187
2023-05-16,0.00360314065807521,-0.0032337133406766805,0.018518504813616277,0.024796174683362704,0.02987006594240027,0.023648778676676807,0.023562811670116757,0.01513214947102215,0.014331298707953355,0.019674592192807205,0.008225647744061426,0.029207345005568097,0.035632365016311285,0.023015486540940655,0.018224540852353144,-0.011978023875891086,-0.0021965398254494284,0.03074733511965877,-0.001107240642748697,-0.002345612595822888,0.02214067469647052,-0.011371426885270819,0.009451595647033129,0.004292636237288594,-0.00423790326526019,0.000936585375914234,0.010610287247500905,0.00945889590539406,0.00360631578452808,-0.0016691310301837348,0.01237814023912609
2023-05-17,0.01366605472684701,-0.003510909106942517,0.022943736154795724,0.009139315617671784,0.0017886130647750687,0.012352589535558067,0.01881746146588892,0.011967302359466636,-0.001232204397747072,0.0106715740175638,0.007575713185578481,-0.0018171704202261107,0.009473578872097654,0.011376336517083141,0.0035001911484784376,0.02805677552204444,-0.003207836907703432,0.007583958140717106,-0.005542402250770295,0.0020105276489288393,0.012745651673990777,-0.006622519270204741,0.014394923278472138,0.016156537296295514,-0.01644321129216686,0.009137049474873038,-0.011509520796180173,0.00408345889076589,-0.0013819232006045956,0.01297406278130131,0.0034451817422198605
2023-05-18,0.0006285141154451779,-0.0036122616213926095,-0.01608126535201726,-0.0034531463155434983,-0.008444315545328984,0.0002794540412769386,-0.01387590315416909,0.01929457813361557,0.007921627731725778,-0.02570397592892182,0.001542411748258532,-0.010407237744295417,-0.014500603179071092,-0.004539689822693149,0.008798995984462321,0.008423202830171173,0.0027134091697171847,-0.0022938844520312696,0.0004778127945392896,0.0051009741580783086,-0.0061219806287110545,0.013070211589507164,-0.0005652086327329053,-0.034575573224006395,0.004195889600159486,0.0020726069204244357,-0.000855629524314061,-0.001241488461549034,-0.0022144940645643096,-0.010299065402005314,-0.0032586337895956774
2023-05-19,-0.00548078284553799,0.002551317269121167,-0.010666648290490577,0.016737452280593645,0.0020438861147400456,-0.00242109016756642,-0.0004753718868043544,-0.0063098344141959695,-0.017973366385003686,0.005145070216835412,-0.003464927010853769,-0.003771142209745726,-0.0007563710773953458,-0.002128246111962384,0.001885913409510831,0.011693944557326086,-0.005389467808240567,-0.008262604197225687,-0.021009211499871228,-0.02097757231253561,0.027062537580630597,-0.00865885804170663,0.008921439983119006,-0.039909361690657175,-0.02618003656862411,-0.014260813280581375,0.003759140350019896,-0.008700826979530452,-0.002496387587552884,-0.008805374918994247,-0.004189796752846142
2023-05-22,-0.015154951450846443,0.0020089619233354394,-0.00017393506729301844,-0.018969920380189853,-0.016074972073845117,-0.007234138229019416,-0.017216791943799103,0.0018435068250031161,0.028929501296550253,-0.021781711888235522,0.0036700318206674964,-0.004154967638691276,0.014725102181459171,-0.009952787493606619,0.005333290999253837,-0.02542929637327007,-0.00038242070815597273,-0.010432693989126496,-0.0017882112320117827,-0.010299177312539931,-0.009930192465630094,-0.010655921540147606,-0.01843202738249783,-0.012706485031877324,-0.01079369858164092,-0.00988418581945505,-0.0024550776624555626,-0.02896921255494911,0.007786474398735699,-0.0018843453921734143,-0.006941729047133749
2023-05-23,0.001632001625840429,-0.013901294031798517,0.015305697616548875,-0.012060627971557936,-0.016436336282010133,-0.014150817372171609,0.011711172424481164,-0.010222814357424448,0.0026777110080720146,-0.008350062289922189,-0.01231714714913923,-0.011620412820828152,-0.013019607693184443,-0.015951075907109535,-0.01950374285024359,-0.017282337709332407,-0.0009565668478359601,-0.009151326194974385,-0.008469070994783001,-0.0015712453920468938,-0.03684213200115294,0.002913468739773828,-0.004472601082216032,-0.004504495537734132,-0.008268439537009509,-0.01851528709437955,0.00289921824847017,-0.01037496143715011,-0.010209835203801143,-0.004584951494927103,-0.00773213998091038
2023-05-24,0.006692276861107294,-0.017440816283884164,-0.01498929336188437,0.0023884614593499,0.008029260854227172,0.0013353135228721946,0.004065896849847039,0.012807280065048277,-0.017231611169503003,-0.010441228057059049,-0.018511298292460232,0.012726286882980054,-0.014943263381433813,0.0021369781824733813,0.008593206274174259,-0.055172454102214274,-0.014362241161295364,0.0024381465575764594,-0.00772013316277631,-0.0013992000766612778,0.0006186145045397051,-0.01144366257920404,0.038457990591047375,-0.007479903000788157,-0.006423903001646858,-0.013182598756932506,-0.0065095554233501884,0.005084477013777233,-0.029272206777914422,-0.009957319282713262,-0.0010753526947234748
2023-05-25,0.014104875829733743,-0.00243730541595244,0.04443478791610045,0.04077314056374459,0.013740278950147955,0.00866748410663809,0.026344601635261977,0.01692839319439421,-0.003105611879968384,0.0017018439262270757,-0.0005955891429824112,0.025102010940915243,0.021203081907580357,0.007697441853145248,0.016803385306236596,0.058394205738136806,-0.0003886143280809051,0.009360991655626538,-0.002482995947750144,0.0018213994599520777,-0.001133425438240132,-0.010952854969001335,0.0213855244072938,0.00027910791957030945,6.87687222311606e-05,-0.007946244744625575,0.007996619973334118,0.007296869211124379,0.005169372999552113,0.0017788454613958393,0.010031831538146019
2023-05-26,0.010659499673281614,0.0073756616203206615,0.01290486257498391,0.0048968548090690955,0.005205507701106171,-0.00897077107835098,0.01592081844129667,0.006217373967031481,-0.0062304713691747615,-0.005323390511839277,-0.002820248037055717,-0.0035541902596487596,-0.001468434436638355,0.004129029137146301,0.004577585127544248,0.03413793937113985,0.00012945362177352315,0.003797346144823077,-0.007965547904629555,-0.003915571331834289,-0.009077791964438031,-0.01710640712241218,-0.005046761069866901,-0.009208494857006588,-0.015268173157788056,0.005804266583618878,-0.003468216722904316,-0.014977108075164947,-0.0028571428571428914,-0.0024586918596476437,-0.0015277573671533817
2023-05-30,-0.00028192921839942375,0.009701200674087751,-0.00887721353399118,0.0034807507426575235,0.004934263983533027,-0.01977129711176362,0.020605925899140676,-0.009966072349540389,-0.016327015119110166,0.0015942161618009987,-0.014545497082920411,-0.01349246981932517,-0.02362989203359378,-0.015163180722599479,-0.006873684161864735,0.04834943658166213,0.004469920136442651,-0.012731039611127759,-0.0020072780620719044,0.0006667884585138673,-0.028628066646891548,0.011358569749126746,-0.008514153147047065,-0.0118286896454588,-0.004749211939895193,-0.023371205980799337,0.015400678943691348,-0.0027521381146475843,0.020917009440438505,0.005545612640208253,-0.004070835252404814
2023-05-31,0.016022468740503948,-0.02891447199311936,0.01816217265513176,0.02623622995775987,0.010986921726565013,0.016136083750098784,-0.04691561765962393,0.0014093973807030036,0.010224415792073005,0.007162249499440554,0.004510044933774937,-0.023155334692313678,0.01742822495682317,0.01179540814640645,0.009565330939601768,-0.00986010408721516,-0.0033537047600198377,0.013779453244238793,0.005698902716773535,0.009680596995321977,0.010395563963534471,0.004709690147368217,0.012759036458837247,-0.015485508188723851,0.010245710457826407,0.012172105840391412,0.013114703217860901,0.024747673145973037,0.0025259270560888947,0.003676659367688684,0.004658427302123069
2023-06-01,0.00477536784980348,0.017734574800724268,0.01205508998453797,0.035889844212381394,0.02577418944656218,0.08399102792928814,0.0006106465059307897,0.005629184473409321,0.026945205778385883,0.02460776777360385,0.0532654034976392,0.02291401398738402,0.0261797022319874,0.02574026010409769,0.02002771053448038,0.005782301034438664,0.01572422941245466,0.02100607682827782,0.019333284129209982,0.012432375711473709,0.08750528026510773,0.014333248142976318,0.00847935847250425,0.04346978586599115,0.017782579757789296,0.022358377803845864,0.01205349631999364,0.010110354034173596,-0.031915026933705515,0.009565256078515771,0.02120865402406169
2023-06-02,-0.007571139811643812,0.017471539105831102,0.008450728786783213,-0.006703943637278997,-0.021282619487358545,-0.0183559718505506,-0.014880526110705228,0.003798393876394357,-0.004799688849563166,0.0025339082784061606,-0.0021314080372279998,-0.005685134488329191,-0.00959656748349813,-0.008398434604144467,0.00166141450168511,-0.046311130151670654,0.00860032604883143,-0.009824224002816684,-0.006703732272918428,-0.0051051693801620335,-0.04437720587335403,0.005243575411522539,0.0016100138117565166,-0.023937680457508548,-0.003958461412907566,-0.004339628741532597,-0.002782277683892498,-0.008828981724376184,-0.003470167591041795,0.006585132458113652,-0.00592079360732467
2023-06-05,-0.002060283070541735,-0.002974708743600174,0.010454888481148839,0.026220093507576925,-0.00713672527002529,0.01892389867839106,0.014247592887975946,-0.007966428841171824,0.0018005568338128608,0.012747286207486885,0.021165001111260073,0.015506076679485226,0.009894258343959406,-0.004260005113705945,0.00037693011912720564,0.03683857511478439,-0.0008843397229154615,0.001797278253672152,-0.007242782536327486,-0.013486731900016258,0.003163880456624968,-0.02740689913050931,-0.006727354478109793,0.009410742692946839,-0.009935589304114534,0.003326268423287093,-0.021317117501541083,0.00639413124189403,0.006964503175290071,-0.0001335033899360072,0.00031051809035553823
2023-06-06,-0.007756287574766985,0.0001356784540706979,-0.04249267220189956,-0.0015713636060877834,0.02238409735120994,0.03913002283060574,-0.03345081594183963,-0.0006023408893826021,0.025932408702615817,0.003906197117942156,0.024339274896378882,0.027386816773256495,0.0192568108231308,0.01044108877849692,0.012736363600750478,0.01033592502908176,0.002149597244110124,0.009688650690017342,-0.0014922287016220226,-0.009278075648040507,0.027571501438385937,-0.012726177044018572,-0.03086792041055042,0.008475315076831968,0.002145431777830664,0.004744133556827901,-0.011157405035768342,-0.012926124107066728,0.01613830716232023,0.0014688105947116004,0.0027324788592117955
2023-06-07,0.015465069437959222,-0.0022146979505375253,0.024911297199049942,-0.002390109922219885,0.029160610334303838,-0.00466988944873592,0.018470817813000195,-0.002008830200278755,-0.0036914436723031185,0.0001081292424904845,-0.02023399832965611,-0.0008339954486666912,-0.0020218890208498763,-0.0012096983927656346,0.00022341727149144397,0.017263470654963253,0.010976339072893637,0.000284241058111645,0.0024907646265013295,0.013763683300174412,-0.0023763102558072013,0.01574444982253631,0.005813505294481214,-0.008310875382503746,0.01132595623092958,0.0007438601809062195,0.016800445912250384,-0.009854865256747058,0.004821453753627969,0.014466614020232305,0.005007864130110118
2023-06-08,0.0021598693575544115,-0.009059642077466679,-0.006599595129369917,0.0033890844713420076,-0.0036678879900926553,0.0024739672687599246,0.027585555151422136,-0.0004026375705852292,-0.0023863105407586627,-0.006484406007795429,-0.019704317636981772,0.0016394862576720737,-0.012421608251375948,-0.0013121068818537918,0.0066215650528744785,-0.015084862795024079,-0.0015598599924842027,0.0019896752882240243,0.0016565579638798678,0.0035342409598955182,-0.008535051226017942,0.0035351139064627723,0.004703964814841477,-0.003201370230298095,0.0008194138106638604,0.003944946140148842,0.006915091358487224,0.0022864969377813793,0.0011290095118396959,0.006045889746638,0.0012760055990923558
2023-06-09,0.015638785427198654,-0.0063996715670439075,0.025439515368102628,0.011180918311384236,0.019557314655318958,0.012211162586484248,-0.007524048143689677,0.016512354372019367,-0.009631176223927063,0.013162195867449267,0.0011596094121528733,0.010326744062463922,0.011804308459093749,0.0030824641897799765,0.008277868521327614,0.055201075439251124,-0.0006875901681629992,-7.089900602241794e-05,-0.004299693282643791,0.006206596550442756,0.013613482077810657,-0.00767769592659584,0.0154839635812698,0.009162968816750938,-0.007846542728842443,-0.00472670924573404,-0.002086634833316836,0.011674777841505168,0.003947020156680248,0.006597524415358436,0.0055951854930138545
2023-06-12,-0.0026117144737775044,0.02130104678678224,0.0007111003199982147,0.008638564292696715,-0.005325838097056224,0.031693997678617025,-0.022041284078970325,0.006339101223201693,0.007500203048812937,0.007622948906625959,0.02586866142455735,0.008866269411559102,-0.002592622037411396,0.013148590058828624,0.008649714172162648,0.025400507166768005,0.005253413859906075,0.007233978449591616,0.0039860815662997595,-6.948938425954676e-05,0.014615891734304665,0.001183281576209616,0.007352680639374887,-0.0004679900167902096,-0.002407001766995265,0.007724324198170374,-0.002598554746583659,-0.01224752301423948,-0.0036507617257660607,0.007787061820616392,0.004279679577295248
2023-06-13,0.0034913488040304586,0.0013063286484982228,-0.001894879884926648,-0.0038254524908196696,-0.015790956117723187,-0.008637568067843326,0.0020097462714523395,0.003149623473688301,-0.008958479356828142,-0.014917446141050283,-0.006209899298204147,-0.011912443272830697,-0.0012329293187897106,-0.0029336530380642545,-0.0029069737492051217,0.04924814870143557,0.005101361010370287,-0.0037318015191241116,0.006782403661665715,-0.0003810348355343107,-0.007689239142627868,-0.0054913914943327535,0.009123766656763399,0.056939601454841116,0.00937542977732031,-0.014592208236849813,-0.06401255218328883,0.0001791127590737851,0.007046280536146199,0.01010949626801061,-0.006804400350159168
2023-06-14,0.0111987689465467,0.02771286482650437,0.005458016543269828,-0.003782857558099151,0.01157219841519641,0.017877625996673308,0.012034437684303123,0.01903455422890321,0.007575274146505606,0.005300191865670545,0.012686883761505285,0.003900541725492923,0.007707459427596541,0.016008331662445308,0.008746231839149576,0.006745367127765967,0.013431649674842117,0.01130810862211784,0.013741775974312809,0.014457077745669622,0.01824415586186179,0.006810225434433992,0.03189660664328353,-0.003987281133234766,0.013864183232229932,0.013944062004508817,0.017271593265276053,0.012218083590769035,0.01987117786429926,0.005482288297933513,0.01261739099645598
2023-06-15,-0.005859961304193417,0.005340626619935174,-0.012744888197649074,-0.009205496694124848,0.002643461197639363,-0.009690207467862755,-0.0007550681598074149,0.002695895099080081,-0.006444246569186407,-0.017430611552594955,-0.005983464268890737,-0.004209199486019499,-0.0054301034960609895,-0.003730405696948047,-0.006647370028812882,0.015354439862780955,0.00305369726761362,0.0011880893309970109,0.007185984809454649,0.0037251231470654123,0.00703210346915184,-0.0007312816973250591,-0.016575769212248126,0.010497233250150728,0.007342536739131766,0.004432538088777749,-0.0158836137455326,0.012114782813347214,0.0005489138698804297,-0.013947860210029361,-0.0031660461081576274
2023-06-16,0.00048669371109721915,-0.0046591347288172935,0.002310948445805039,-0.016259226920283587,-0.034637984388856013,-0.01679788014559569,0.024603388880559462,-0.009986498696737178,-0.022764898508457976,-0.017192328440485682,-0.023325901616644606,-0.022434946357961172,0.003428976388160754,-0.012661926560825987,-0.011056005745236575,-0.03766834477433456,-0.0006088040768676972,-0.005095645254912684,-0.0066483405279106345,-0.0022472826882502517,-0.021427183806246974,0.008324194228682025,-0.012502516708929434,-0.035654503629449,-0.009228276548205128,-0.0067326137394844165,0.02377374404242838,-0.010659264081452235,-0.017827701536093477,-0.008808696413329709,-0.007150328993260735
2023-06-20,-0.00567527594736561,-0.006780714563174195,-0.00755284590127181,-0.008795173088394614,-0.0013655096896940666,0.0013684462782577178,-0.03401393837359534,-0.013579066056815359,0.007808590412010208,-0.01236766339200801,-0.0007703674144590167,-0.017084001188866327,-0.002355498922864352,0.0069860029061821205,-0.016696190550117396,-0.059999850311857617,-0.001523175135846988,-0.0014732197192928176,0.002775098887250138,0.0050505350099032675,-0.008113313900178332,0.00843693555955305,-0.013282001942409583,0.004016791401215025,0.008639295708174455,-0.0015380014902978134,0.015679900692209037,0.003444166002037452,0.0005585707615685109,0.0019461392567756697,-0.0030055779038520303
2023-06-21,0.01652518311697282,0.011539907257370308,0.04261789623803569,0.0020246808438719732,-0.030507361207291916,-0.01714430784240062,0.017653524030981416,0.005309734513274433,-0.014462943223120028,-0.001692244190223513,-0.009444792402701574,-0.016888628477278345,0.0015960379366735111,-0.005698759969331224,-0.018849594182756002,-0.005775240198847231,0.010617433111905106,-0.019252438217632117,0.006837051885052681,-0.0041423620095351055,-0.01024942558279307,0.02302987444522442,0.01843749416119933,0.0043644742505339895,0.0034127796470599936,-0.0015973492531503597,0.004824388778696731,0.005016508604837933,0.0005580338300412713,0.008351665106069772,-0.0001416311792930003
2023-06-22,-0.0017112277561486255,-0.011103467175085147,-0.006300361919969633,-0.001129139640143828,-0.000972700489511702,-0.012218756970908573,-0.015003075228557594,-0.015453774755346705,-0.008451304223033418,-0.004407275811025846,-0.0005838307213500427,-0.015238848328349097,-0.0012284263749700042,-0.002790888747416176,-0.013265287558066996,0.00886575250959809,-0.0008453608830434334,-0.00523010206614638,-0.010509294592039309,-0.011558022098556386,0.002887651749487352,0.007738245051113646,-0.013805884192848228,-0.008510000454285405,-0.009936599387770362,-0.007371047216334858,-0.004279395444717338,0.005079034950429717,-0.009483983979705068,-0.0018620328217725524,-0.006459572781696732
2023-06-23,-0.007552927359418926,-0.010479554600526186,-0.01546431587167707,-0.005711913867400331,0.0008276041376493737,0.010706407007801122,-0.012994367621357084,-0.002384392912355482,0.01757518564414351,0.006810466544065363,0.01148752760433669,-0.007467189756151016,0.023536625401642475,0.012444472707870524,0.014756955536967764,0.010303184040028057,-0.011179543692440674,0.0024487389902636547,0.00032682481711066025,-0.002828507959642179,-0.0030779055981809966,-0.013263553715184395,-0.01916301797968234,0.02027033732305794,0.0010101997178981748,-0.007655936042098133,0.0043186855988601724,-0.014158084580890073,0.01689676374103488,-0.0026372887903396425,-0.0003771040401787662
